EmployeeID,Name,Department,Age,Experience,Salary,JoiningDate,Rating,RemoteWorker,ManagerID
768,Emp_768,Support,29,9,102452,10-09-2019,2.1,FALSE,190
769,Emp_769,Engineering,31,32,104236,14-06-2008,4.4,FALSE,196
770,Emp_770,HR,43,14,61470,15-03-2006,5,FALSE,115
771,Emp_771,Engineering,22,4,127259,26-08-2008,4.9,TRUE,170
772,Emp_772,Finance,54,25,73379,15-05-2006,2.2,TRUE,195
773,Emp_773,HR,,10,115053,20-06-2010,1.2,FALSE,188
774,Emp_774,Finance,54,13,34141,04-06-2009,2.9,FALSE,180
775,Emp_775,HR,59,25,144139,10-07-2018,3.4,FALSE,138
776,Emp_776,Engineering,41,10,,17-02-2005,1.8,TRUE,140
777,Emp_777,Engineering,47,7,128139,27-11-2012,4.4,FALSE,105
778,Emp_778,Support,44,0,38489,10-09-2014,3.1,FALSE,178
779,Emp_779,HR,36,13,43277,07-03-2018,2.9,TRUE,186
780,Emp_780,Finance,28,28,34310,03-02-2019,3.6,TRUE,188
781,Emp_781,Support,56,28,80279,29-08-2007,3.3,TRUE,199
782,Emp_782,Engineering,45,0,63160,14-05-2016,3.7,FALSE,144
783,Emp_783,Sales,37,3,96167,09-10-2007,1.3,FALSE,117
784,Emp_784,Engineering,38,34,106745,13-11-2011,4.4,FALSE,156
785,Emp_785,Support,47,17,136440,16-12-2006,4,FALSE,126
786,Emp_786,Sales,53,29,66556,27-10-2008,3.7,TRUE,183
787,Emp_787,Engineering,48,19,136074,11-06-2012,4.6,FALSE,145
788,Emp_788,HR,53,3,48827,31-10-2021,5,FALSE,118
789,Emp_789,Finance,48,17,86226,19-07-2020,1.7,TRUE,108
790,Emp_790,Engineering,34,26,34743,30-11-2015,2.8,TRUE,177
791,Emp_791,Finance,56,3,,14-11-2014,,TRUE,193
792,Emp_792,HR,59,23,112196,09-06-2023,1.8,TRUE,123
793,Emp_793,Engineering,49,24,118305,11-08-2016,2.5,FALSE,107
794,Emp_794,Finance,57,23,80652,09-02-2008,2.8,TRUE,166
795,Emp_795,HR,43,5,96648,15-01-2016,1.8,TRUE,105
796,Emp_796,HR,26,29,146101,25-01-2008,4.6,FALSE,193
797,Emp_797,Sales,59,1,127772,25-10-2021,4.5,FALSE,160
798,Emp_798,Engineering,52,20,108040,13-03-2023,3.2,TRUE,143
799,Emp_799,Engineering,39,23,111399,16-09-2009,1.1,FALSE,146
800,Emp_800,Finance,35,21,143937,25-04-2012,2.5,FALSE,152
801,Emp_801,Support,29,27,60045,05-08-2010,4.2,FALSE,187
802,Emp_802,Engineering,35,1,100587,06-11-2011,1.6,FALSE,158
803,Emp_803,HR,50,15,52858,08-08-2023,4.6,TRUE,117
804,Emp_804,Support,37,14,116747,27-03-2009,4.3,TRUE,161
805,Emp_805,Finance,24,32,34692,20-03-2012,4.1,FALSE,129
806,Emp_806,Engineering,23,15,130204,17-04-2005,1.7,FALSE,191
807,Emp_807,Finance,56,4,100481,12-04-2007,3,TRUE,147
808,Emp_808,Engineering,50,4,76065,19-09-2023,4.6,FALSE,143
809,Emp_809,Sales,49,34,41345,05-06-2023,3.1,FALSE,139
810,Emp_810,HR,43,29,,18-12-2011,2.6,FALSE,173
811,Emp_811,HR,52,17,67117,30-08-2005,4.8,FALSE,151
812,Emp_812,Engineering,49,12,122336,04-10-2013,2.4,TRUE,153
813,Emp_813,Sales,55,1,34195,25-11-2012,1.2,TRUE,137
814,Emp_814,HR,34,0,33460,17-12-2022,1.3,FALSE,145
815,Emp_815,Sales,30,18,127895,03-06-2009,3.4,TRUE,162
816,Emp_816,Sales,,25,85099,04-02-2022,3.1,FALSE,179
817,Emp_817,Support,57,20,110914,09-06-2016,1.2,TRUE,122
818,Emp_818,Engineering,,2,130470,24-01-2010,4.9,FALSE,161
819,Emp_819,Engineering,48,14,,18-08-2014,2.3,FALSE,148
820,Emp_820,Finance,54,25,136132,30-06-2017,1.1,TRUE,139
821,Emp_821,Engineering,55,19,62852,30-10-2008,2.6,FALSE,171
822,Emp_822,Finance,52,6,85966,09-02-2017,2.1,FALSE,143
823,Emp_823,Support,32,27,130917,15-11-2016,3.8,FALSE,172
824,Emp_824,Finance,54,2,93014,29-05-2007,3.5,TRUE,195
825,Emp_825,Sales,24,4,63796,16-02-2017,4.2,FALSE,150
826,Emp_826,Sales,45,4,53940,16-11-2018,3,TRUE,192
827,Emp_827,HR,39,22,127106,02-12-2019,1.2,FALSE,165
828,Emp_828,Engineering,50,0,30343,07-10-2010,1.9,FALSE,168
829,Emp_829,Sales,48,28,42515,20-11-2022,2.3,TRUE,198
830,Emp_830,HR,45,25,51307,20-12-2023,3.3,FALSE,116
831,Emp_831,Finance,26,32,67837,02-11-2017,3,TRUE,123
832,Emp_832,Support,36,13,127992,09-11-2008,4.8,FALSE,136
833,Emp_833,Sales,24,9,136640,07-07-2019,,TRUE,132
834,Emp_834,Finance,54,5,70064,23-08-2018,1.7,FALSE,120
835,Emp_835,HR,33,28,41580,28-01-2006,4.6,TRUE,150
836,Emp_836,Support,30,28,42971,29-05-2023,4.5,FALSE,159
837,Emp_837,Support,39,23,57799,02-04-2010,1.8,TRUE,120
838,Emp_838,HR,57,31,46024,06-08-2017,2.7,FALSE,144
839,Emp_839,Support,23,31,75648,30-09-2020,3,FALSE,144
840,Emp_840,Sales,27,25,117889,12-09-2009,2.1,TRUE,156
841,Emp_841,HR,54,8,81548,19-09-2018,4.5,TRUE,172
842,Emp_842,Support,25,21,94002,12-07-2019,1.4,FALSE,161
843,Emp_843,Support,42,13,49028,04-06-2007,2.5,FALSE,197
844,Emp_844,HR,38,8,101933,10-05-2008,1.1,TRUE,106
845,Emp_845,HR,22,16,92502,07-12-2019,1.1,TRUE,145
846,Emp_846,Finance,54,4,57045,02-11-2016,4.2,FALSE,179
847,Emp_847,Finance,43,27,107683,04-06-2018,2.9,TRUE,109
848,Emp_848,Support,59,25,120855,30-05-2020,3.1,FALSE,128
849,Emp_849,Engineering,43,10,,21-07-2007,4.6,FALSE,111
850,Emp_850,Engineering,38,16,116917,24-04-2012,3.2,FALSE,149
851,Emp_851,Engineering,40,1,32962,22-06-2006,1.9,TRUE,191
852,Emp_852,Support,39,21,135811,11-07-2006,1.6,TRUE,166
853,Emp_853,Engineering,42,13,106856,23-03-2005,2,TRUE,145
854,Emp_854,HR,52,17,120220,02-11-2020,3.1,TRUE,169
855,Emp_855,Support,43,27,64205,16-03-2015,4.1,FALSE,173
856,Emp_856,HR,40,13,33014,30-05-2013,4.1,TRUE,173
857,Emp_857,Sales,49,14,147033,25-10-2023,2.3,TRUE,103
858,Emp_858,Support,33,32,135002,30-09-2013,4.7,FALSE,133
859,Emp_859,HR,39,16,86939,08-03-2017,4.3,FALSE,115
860,Emp_860,Finance,47,33,114428,15-10-2006,1,FALSE,170
861,Emp_861,Support,50,7,128199,28-02-2011,,TRUE,155
862,Emp_862,HR,24,26,58177,09-01-2007,4.6,FALSE,197
863,Emp_863,Sales,55,4,51979,27-12-2007,2,TRUE,175
864,Emp_864,Sales,31,21,115600,20-02-2007,,FALSE,130
865,Emp_865,Engineering,42,18,53658,19-06-2021,2.9,FALSE,191
866,Emp_866,Finance,43,24,82775,10-10-2009,4.8,FALSE,104
867,Emp_867,Engineering,51,25,122198,19-11-2023,2,TRUE,191
868,Emp_868,Sales,29,12,144256,07-01-2023,1.2,TRUE,175
869,Emp_869,Sales,26,0,112967,20-10-2020,2.7,FALSE,102
870,Emp_870,Sales,40,10,104182,30-10-2018,5,FALSE,162
871,Emp_871,Support,53,6,65999,11-04-2010,1.8,TRUE,119
872,Emp_872,Engineering,52,5,57781,22-11-2023,4.7,TRUE,123
873,Emp_873,Support,56,19,,03-06-2022,1.5,FALSE,196
874,Emp_874,Support,48,31,59972,16-10-2010,1.7,FALSE,174
875,Emp_875,HR,40,29,110854,05-12-2019,1.8,FALSE,162
876,Emp_876,Engineering,25,13,64432,07-11-2012,2.7,TRUE,107
877,Emp_877,Finance,33,4,140717,11-06-2011,4.1,FALSE,121
878,Emp_878,Engineering,31,10,77466,24-03-2020,2.5,FALSE,188
879,Emp_879,Sales,,18,118272,17-11-2018,4.7,TRUE,198
880,Emp_880,HR,44,34,128890,19-12-2010,4.7,TRUE,104
881,Emp_881,HR,54,34,86682,13-03-2015,4.3,TRUE,150
882,Emp_882,HR,36,19,84303,07-05-2015,2.5,FALSE,100
883,Emp_883,Sales,26,29,81870,16-06-2016,4.7,FALSE,190
884,Emp_884,Sales,22,27,121306,28-05-2022,2.7,FALSE,103
885,Emp_885,Support,36,5,54060,31-01-2023,2.5,TRUE,145
886,Emp_886,Engineering,25,22,116003,23-07-2010,1.7,TRUE,157
887,Emp_887,Support,23,34,34908,12-08-2007,2.2,FALSE,118
888,Emp_888,Support,47,18,47367,21-01-2023,4.3,FALSE,189
889,Emp_889,Sales,40,34,77066,15-05-2018,2.1,TRUE,137
890,Emp_890,Engineering,54,25,96068,02-04-2006,1.3,TRUE,125
891,Emp_891,Support,56,18,72372,19-02-2019,1.7,FALSE,123
892,Emp_892,Engineering,58,7,76211,28-11-2023,3.4,FALSE,166
893,Emp_893,Finance,23,13,40078,08-04-2006,3.1,TRUE,173
894,Emp_894,Engineering,53,11,47457,14-09-2011,2.4,TRUE,153
895,Emp_895,HR,44,12,99608,18-10-2023,2.9,FALSE,148
896,Emp_896,Support,57,22,,02-11-2019,3.8,FALSE,136
897,Emp_897,Sales,48,21,78487,29-07-2006,3.2,FALSE,145
898,Emp_898,HR,,9,111206,04-11-2020,5,TRUE,184
899,Emp_899,HR,30,6,,19-06-2010,2.6,TRUE,168
900,Emp_900,Finance,22,24,48764,22-10-2008,2.8,FALSE,148
901,Emp_901,HR,23,7,69867,21-09-2008,3.6,FALSE,191
902,Emp_902,Engineering,36,22,120024,06-01-2005,1.5,FALSE,126
903,Emp_903,Engineering,50,19,134892,31-05-2015,2.3,TRUE,169
904,Emp_904,Finance,58,23,139745,21-06-2011,3.9,TRUE,116
905,Emp_905,Engineering,,2,94599,12-03-2020,4,TRUE,111
906,Emp_906,Support,32,20,103569,26-05-2019,,TRUE,153
907,Emp_907,HR,47,12,,27-09-2023,4,TRUE,141
908,Emp_908,HR,49,22,,01-03-2010,4.9,TRUE,152
909,Emp_909,Engineering,58,0,86580,07-01-2013,2.7,TRUE,103
910,Emp_910,Sales,45,32,147384,03-03-2019,3.3,TRUE,115
911,Emp_911,Finance,30,31,120347,27-12-2021,3.4,TRUE,186
912,Emp_912,Sales,30,33,44443,08-07-2008,2.1,TRUE,151
913,Emp_913,Support,59,4,85768,07-01-2008,2.1,FALSE,151
914,Emp_914,Engineering,57,16,54710,29-05-2005,4.3,FALSE,171
915,Emp_915,Sales,23,24,71846,30-12-2019,3,FALSE,133
916,Emp_916,HR,,9,148733,23-11-2022,1.7,TRUE,133
917,Emp_917,Support,50,8,34886,10-02-2023,,TRUE,198
918,Emp_918,Finance,29,19,91435,30-06-2008,4.2,FALSE,103
919,Emp_919,Sales,49,30,53338,20-08-2013,4.1,FALSE,137
920,Emp_920,HR,32,7,36128,05-04-2005,3.1,TRUE,139
921,Emp_921,Engineering,38,6,69503,28-06-2011,4.8,TRUE,152
922,Emp_922,Support,47,16,,22-05-2014,4.8,TRUE,101
923,Emp_923,Sales,33,15,107361,18-01-2020,4.4,FALSE,138
924,Emp_924,Engineering,51,6,138371,05-01-2008,1.4,FALSE,153
925,Emp_925,Sales,33,29,,24-11-2020,4.8,FALSE,170
926,Emp_926,Engineering,32,9,43929,15-07-2005,1.1,TRUE,100
927,Emp_927,Support,22,34,40520,26-01-2014,3.1,TRUE,145
928,Emp_928,Engineering,47,15,63018,30-06-2022,3.3,FALSE,103
929,Emp_929,Sales,45,30,92155,17-05-2016,2,TRUE,110
930,Emp_930,Engineering,55,13,124725,23-10-2010,3,TRUE,168
931,Emp_931,HR,22,11,64253,10-05-2021,,FALSE,152
932,Emp_932,Sales,58,8,34948,08-10-2021,1.4,TRUE,103
933,Emp_933,HR,36,7,125169,03-05-2019,4.5,TRUE,153
934,Emp_934,Support,37,12,98642,08-06-2020,2.2,FALSE,175
935,Emp_935,HR,59,19,109155,25-08-2017,3.4,TRUE,176
936,Emp_936,Engineering,32,26,113157,15-01-2023,2.3,FALSE,192
937,Emp_937,Finance,55,22,,22-01-2019,1.4,TRUE,120
938,Emp_938,Support,29,16,54168,09-11-2011,3.9,FALSE,133
939,Emp_939,Sales,49,28,109930,24-12-2013,4.8,TRUE,169
940,Emp_940,Finance,,14,117996,05-08-2014,2,TRUE,197
941,Emp_941,Sales,33,2,48363,03-11-2005,3.6,TRUE,184
942,Emp_942,Support,49,4,112323,14-01-2018,1.1,FALSE,188
943,Emp_943,HR,54,26,101903,30-03-2015,4.1,FALSE,116
944,Emp_944,Engineering,39,18,81848,03-04-2015,4.4,TRUE,172
945,Emp_945,Finance,37,33,62967,21-06-2015,1.5,FALSE,138
946,Emp_946,HR,40,3,127770,08-02-2014,3.3,FALSE,180
947,Emp_947,HR,52,30,77300,26-09-2017,2.7,FALSE,143
948,Emp_948,Engineering,29,25,134667,18-01-2011,1.1,TRUE,125
949,Emp_949,Sales,59,5,82104,05-11-2008,1.2,TRUE,117
950,Emp_950,HR,41,27,149210,13-10-2014,1.5,FALSE,162
951,Emp_951,HR,52,0,71569,11-01-2022,1.5,TRUE,187
952,Emp_952,Engineering,44,8,71050,07-08-2020,2.2,FALSE,119
953,Emp_953,Sales,43,19,83318,09-03-2005,1.8,TRUE,129
954,Emp_954,Support,51,28,131615,13-09-2009,1.6,FALSE,110
955,Emp_955,Engineering,22,16,62856,31-01-2010,4.7,FALSE,106
956,Emp_956,Finance,26,19,52888,01-08-2008,1.2,TRUE,118
957,Emp_957,Sales,41,4,140072,08-05-2021,2.4,FALSE,155
958,Emp_958,HR,39,33,57445,10-12-2008,4.4,TRUE,108
959,Emp_959,Support,43,29,76673,28-08-2020,2.6,FALSE,178
960,Emp_960,Support,53,29,60810,15-01-2008,2.2,FALSE,178
961,Emp_961,HR,56,4,99674,20-11-2018,3.3,FALSE,133
962,Emp_962,Engineering,41,1,145178,14-02-2014,3,TRUE,127
963,Emp_963,Sales,58,9,109978,14-04-2009,4.2,TRUE,110
964,Emp_964,Sales,54,28,118097,23-04-2016,4.4,FALSE,117
965,Emp_965,Engineering,54,1,135131,28-02-2006,4.5,TRUE,172
966,Emp_966,Engineering,22,31,93865,09-06-2017,4.9,FALSE,112
967,Emp_967,Sales,43,9,66514,25-03-2005,3,FALSE,117
968,Emp_968,HR,,17,144746,02-10-2013,2.9,TRUE,171
969,Emp_969,Finance,36,5,148026,11-06-2012,3.2,FALSE,163
970,Emp_970,Finance,42,31,122036,26-11-2019,3.5,FALSE,143
971,Emp_971,Engineering,33,9,75865,29-08-2011,,TRUE,198
972,Emp_972,HR,27,11,45606,29-05-2011,4.5,FALSE,100
973,Emp_973,Finance,58,23,72633,25-06-2008,4.2,TRUE,109
974,Emp_974,HR,41,7,45681,30-05-2023,2.6,FALSE,160
975,Emp_975,HR,45,10,41633,05-01-2020,1.9,TRUE,120
976,Emp_976,Engineering,54,4,48106,26-10-2010,1.3,FALSE,184
977,Emp_977,Support,37,15,61568,19-12-2007,4.5,FALSE,101
978,Emp_978,HR,27,28,103759,27-09-2020,2.7,TRUE,195
979,Emp_979,Sales,30,12,41558,27-04-2022,3.1,TRUE,191
980,Emp_980,Engineering,57,18,111387,13-11-2017,2.9,TRUE,179
981,Emp_981,Engineering,57,20,64711,05-03-2007,3.5,FALSE,160
982,Emp_982,Sales,47,22,83607,01-12-2020,2.9,FALSE,141
983,Emp_983,Support,35,10,56995,20-07-2008,2.5,TRUE,167
984,Emp_984,HR,33,5,116842,22-08-2005,4.1,TRUE,111
985,Emp_985,Sales,40,18,129478,20-05-2011,5,TRUE,193
986,Emp_986,Support,35,0,75519,29-11-2009,4.9,TRUE,158
987,Emp_987,Sales,37,6,130452,03-10-2014,3.9,FALSE,192
988,Emp_988,Support,31,4,38908,08-02-2015,1.6,TRUE,179
989,Emp_989,Engineering,57,17,124169,28-03-2011,3.9,TRUE,106
990,Emp_990,Support,30,30,94259,23-07-2010,,FALSE,103
991,Emp_991,Engineering,50,28,,20-09-2005,2.6,TRUE,168
992,Emp_992,Support,26,6,74552,22-01-2013,3.6,FALSE,151
993,Emp_993,Engineering,41,11,61284,19-05-2006,3,TRUE,192
994,Emp_994,Sales,32,29,98965,25-11-2019,2.1,TRUE,175
995,Emp_995,Finance,38,19,130593,28-08-2021,,FALSE,162
996,Emp_996,Finance,32,12,53944,05-07-2013,1.9,TRUE,169
997,Emp_997,HR,26,15,91725,30-08-2018,1.1,TRUE,197
998,Emp_998,Support,51,14,110762,16-12-2008,4.4,TRUE,100
999,Emp_999,Support,47,29,50864,19-02-2005,2.3,FALSE,125
1000,Emp_1000,HR,38,8,79971,29-08-2007,4.9,FALSE,118
